"activity" "subject" "test/train variable" "mean value"
"walking" 1 "anglebodygyromeangravitymean" 0.0130594907157895
"walking" 1 "anglebodygyrojerkmeangravitymean" -0.0187431910452632
"walking" 1 "angleXgravitymean" -0.729247201052632
"walking" 1 "angleYgravitymean" 0.276953023473684
"walking" 1 "angleZgravitymean" 0.0688589119894737
"walking" 1 "bodyaccelerationstdevX" -0.283740258842105
"walking" 1 "bodyaccelerationstdevY" 0.114461336747368
"walking" 1 "bodyaccelerationstdevZ" -0.260027902210526
"walking" 1 "gravityaccelerationstdevX" -0.976609642526316
"walking" 1 "gravityaccelerationstdevY" -0.971305961473684
"walking" 1 "gravityaccelerationstdevZ" -0.947717226105263
"walking" 1 "bodyaccelerationjerkstdevX" -0.113615602435789
"walking" 1 "bodyaccelerationjerkstdevY" 0.0670025007684211
"walking" 1 "bodyaccelerationjerkstdevZ" -0.502699788526316
"walking" 1 "bodygyrostdevX" -0.473535485894737
"walking" 1 "bodygyrostdevY" -0.0546077686594737
"walking" 1 "bodygyrostdevZ" -0.344266629473684
"walking" 1 "bodygyrojerkstdevX" -0.207421854757895
"walking" 1 "bodygyrojerkstdevY" -0.304468510631579
"walking" 1 "bodygyrojerkstdevZ" -0.404255452631579
"walking" 1 "bodyaccelerationmagneticstdev" -0.219688645631579
"walking" 1 "gravityaccelerationmagneticstdev" -0.219688645631579
"walking" 1 "bodyaccelerationjerkmagneticstdev" -0.0744717500625263
"walking" 1 "bodygyromagneticstdev" -0.186978364526316
"walking" 1 "bodygyrojerkmagneticstdev" -0.325324878894737
"walking" 1 "fourierbodyaccelerationstdevX" -0.319134719578947
"walking" 1 "fourierbodyaccelerationstdevY" 0.056040006846
"walking" 1 "fourierbodyaccelerationstdevZ" -0.279686751494737
"walking" 1 "fourierbodyaccelerationjerkstdevX" -0.133586606326316
"walking" 1 "fourierbodyaccelerationjerkstdevY" 0.106739857136
"walking" 1 "fourierbodyaccelerationjerkstdevZ" -0.534713440421053
"walking" 1 "fourierbodygyrostdevX" -0.516691938736842
"walking" 1 "fourierbodygyrostdevY" -0.0335081597884211
"walking" 1 "fourierbodygyrostdevZ" -0.436562227473684
"walking" 1 "fourierbodyaccelerationmagneticstdev" -0.398032586842105
"walking" 1 "fourierbodyBodyaccelerationjerkmagneticstdev" -0.103492403002105
"walking" 1 "fourierbodyBodygyromagneticstdev" -0.321017953894737
"walking" 1 "fourierbodyBodygyrojerkmagneticstdev" -0.381601911789474
"walking" 2 "bodyaccelerationmeanX" 0.276426586440678
"walking" 2 "bodyaccelerationmeanY" -0.0185949199145763
"walking" 2 "bodyaccelerationmeanZ" -0.105500357966102
"walking" 2 "gravityaccelerationmeanX" 0.91301733338983
"walking" 2 "gravityaccelerationmeanY" -0.34660709
"walking" 2 "gravityaccelerationmeanZ" 0.0847270871186441
"walking" 2 "bodyaccelerationjerkmeanX" 0.0618080696279661
"walking" 2 "bodyaccelerationjerkmeanY" 0.0182492679288136
"walking" 2 "bodyaccelerationjerkmeanZ" 0.00789533706610169
"walking" 2 "bodygyromeanX" -0.0530258157347458
"walking" 2 "bodygyromeanY" -0.0482382316949153
"walking" 2 "bodygyromeanZ" 0.0828336633220339
"walking" 2 "bodygyrojerkmeanX" -0.0818833429152542
"walking" 2 "bodygyrojerkmeanY" -0.0538299449067797
"walking" 2 "bodygyrojerkmeanZ" -0.0514939156830508
"walking" 2 "bodyaccelerationmagneticmean" -0.290407593728814
"walking" 2 "gravityaccelerationmagneticmean" -0.290407593728814
"walking" 2 "bodyaccelerationjerkmagneticmean" -0.281424153881356
"walking" 2 "bodygyromagneticmean" -0.446549092881356
"walking" 2 "bodygyrojerkmagneticmean" -0.547911950338983
"walking" 2 "fourierbodyaccelerationmeanX" -0.346048161016949
"walking" 2 "fourierbodyaccelerationmeanY" -0.0219048103322034
"walking" 2 "fourierbodyaccelerationmeanZ" -0.453806369830508
"walking" 2 "fourierbodyaccelerationfrequencymeanX" -0.14579548970339
"walking" 2 "fourierbodyaccelerationfrequencymeanY" 0.198586466508475
"walking" 2 "fourierbodyaccelerationfrequencymeanZ" 0.0688995208186441
"walking" 2 "fourierbodyaccelerationjerkmeanX" -0.304615322881356
"walking" 2 "fourierbodyaccelerationjerkmeanY" -0.0787640836610169
"walking" 2 "fourierbodyaccelerationjerkmeanZ" -0.554956709661017
"walking" 2 "fourierbodyaccelerationjerkfrequencymeanX" -0.0727101584479661
"walking" 2 "fourierbodyaccelerationjerkfrequencymeanY" -0.263574018186441
"walking" 2 "fourierbodyaccelerationjerkfrequencymeanZ" -0.254846438755932
"walking" 2 "fourierbodygyromeanX" -0.429713536101695
"walking" 2 "fourierbodygyromeanY" -0.55477211220339
"walking" 2 "fourierbodygyromeanZ" -0.396659907457627
"walking" 2 "fourierbodygyrofrequencymeanX" 0.00727967988474576
"walking" 2 "fourierbodygyrofrequencymeanY" -0.0427009322372881
"walking" 2 "fourierbodygyrofrequencymeanZ" 0.139752115269492
"walking" 2 "fourierbodyaccelerationmagneticmean" -0.324289427932203
"walking" 2 "fourierbodyaccelerationmagneticfrequencymean" 0.393206208305085
"walking" 2 "fourierbodyBodyaccelerationjerkmagneticmean" -0.169064352813559
"walking" 2 "fourierbodyBodyaccelerationjerkmagneticfrequencymean" 0.20750092670339
"walking" 2 "fourierbodyBodygyromagneticmean" -0.530704814745763
"walking" 2 "fourierbodyBodygyromagneticfrequencymean" 0.305283825254237
"walking" 2 "fourierbodyBodygyrojerkmagneticmean" -0.583249293389831
"walking" 2 "fourierbodyBodygyrojerkmagneticfrequencymean" 0.126344614439492
"walking" 2 "anglebodyaccelerationmeangravity" -0.0301017378813559
"walking" 2 "anglebodyaccelerationjerkmeangravitymean" 0.0534005800847458
"walking" 2 "anglebodygyromeangravitymean" 0.0216196774508475
"walking" 2 "anglebodygyrojerkmeangravitymean" -0.0858470827457627
"walking" 2 "angleXgravitymean" -0.66195998
"walking" 2 "angleYgravitymean" 0.321443011864407
"walking" 2 "angleZgravitymean" -0.0368892833067797
"walking" 2 "bodyaccelerationstdevX" -0.423642838474576
"walking" 2 "bodyaccelerationstdevY" -0.0780912533118644
"walking" 2 "bodyaccelerationstdevZ" -0.425257524915254
"walking" 2 "gravityaccelerationstdevX" -0.972693201355932
"walking" 2 "gravityaccelerationstdevY" -0.972116879661017
"walking" 2 "gravityaccelerationstdevZ" -0.972072847627119
"walking" 2 "bodyaccelerationjerkstdevX" -0.277530462620339
"walking" 2 "bodyaccelerationjerkstdevY" -0.0166022362847458
"walking" 2 "bodyaccelerationjerkstdevZ" -0.586090418983051
"walking" 2 "bodygyrostdevX" -0.561550255762712
"walking" 2 "bodygyrostdevY" -0.53845366779661
"walking" 2 "bodygyrostdevZ" -0.481085535084746
"walking" 2 "bodygyrojerkstdevX" -0.389549831525424
"walking" 2 "bodygyrojerkstdevY" -0.634140436101695
"walking" 2 "bodygyrojerkstdevZ" -0.435492677288136
"walking" 2 "bodyaccelerationmagneticstdev" -0.422544169322034
"walking" 2 "gravityaccelerationmagneticstdev" -0.422544169322034
"walking" 2 "bodyaccelerationjerkmagneticstdev" -0.164150985127119
"walking" 2 "bodygyromagneticstdev" -0.553019916271186
"walking" 2 "bodygyrojerkmagneticstdev" -0.557798151355932
"walking" 2 "fourierbodyaccelerationstdevX" -0.457651383728814
"walking" 2 "fourierbodyaccelerationstdevY" -0.16921968620339
"walking" 2 "fourierbodyaccelerationstdevZ" -0.455222146440678
"walking" 2 "fourierbodyaccelerationjerkstdevX" -0.31431306340678
"walking" 2 "fourierbodyaccelerationjerkstdevY" -0.0153329520084746
"walking" 2 "fourierbodyaccelerationjerkstdevZ" -0.615898188474576
"walking" 2 "fourierbodygyrostdevX" -0.604053019152542
"walking" 2 "fourierbodygyrostdevY" -0.533046952542373
"walking" 2 "fourierbodygyrostdevZ" -0.559856635084746
"walking" 2 "fourierbodyaccelerationmagneticstdev" -0.577105211694915
"walking" 2 "fourierbodyBodyaccelerationjerkmagneticstdev" -0.164091969449153
"walking" 2 "fourierbodyBodygyromagneticstdev" -0.651792839661017
"walking" 2 "fourierbodyBodygyrojerkmagneticstdev" -0.558104554745763
"walking" 3 "bodyaccelerationmeanX" 0.275567462068966
"walking" 3 "bodyaccelerationmeanY" -0.0171767844203448
"walking" 3 "bodyaccelerationmeanZ" -0.112674859827586
"walking" 3 "gravityaccelerationmeanX" 0.936506743275862
"walking" 3 "gravityaccelerationmeanY" -0.261986357931034
"walking" 3 "gravityaccelerationmeanZ" -0.138107866258621
"walking" 3 "bodyaccelerationjerkmeanX" 0.0814745882660345
"walking" 3 "bodyaccelerationjerkmeanY" 0.0100591485
"walking" 3 "bodyaccelerationjerkmeanZ" -0.00562264594827586
"walking" 3 "bodygyromeanX" -0.0256405192517241
"walking" 3 "bodygyromeanY" -0.0779150937413793
"walking" 3 "bodygyromeanZ" 0.0813485942827586
"walking" 3 "bodygyrojerkmeanX" -0.0952398165017241
"walking" 3 "bodygyrojerkmeanY" -0.0387874651724138
"walking" 3 "bodygyrojerkmeanZ" -0.0503616100815517
"walking" 3 "bodyaccelerationmagneticmean" -0.254690333275862
"walking" 3 "gravityaccelerationmagneticmean" -0.254690333275862
"walking" 3 "bodyaccelerationjerkmagneticmean" -0.280009317413793
"walking" 3 "bodygyromagneticmean" -0.466411754137931
"walking" 3 "bodygyrojerkmagneticmean" -0.566135217931034
"walking" 3 "fourierbodyaccelerationmeanX" -0.316614011689655
"walking" 3 "fourierbodyaccelerationmeanY" -0.0813024353275862
"walking" 3 "fourierbodyaccelerationmeanZ" -0.412374074482759
"walking" 3 "fourierbodyaccelerationfrequencymeanX" -0.246614196618966
"walking" 3 "fourierbodyaccelerationfrequencymeanY" 0.171743003017241
"walking" 3 "fourierbodyaccelerationfrequencymeanZ" 0.0748536557377586
"walking" 3 "fourierbodyaccelerationjerkmeanX" -0.304694442551724
"walking" 3 "fourierbodyaccelerationjerkmeanY" -0.140508590224138
"walking" 3 "fourierbodyaccelerationjerkmeanZ" -0.514137255344828
"walking" 3 "fourierbodyaccelerationjerkfrequencymeanX" -0.216042668103448
"walking" 3 "fourierbodyaccelerationjerkfrequencymeanY" -0.258667984862069
"walking" 3 "fourierbodyaccelerationjerkfrequencymeanZ" -0.346946648103448
"walking" 3 "fourierbodygyromeanX" -0.437845763793103
"walking" 3 "fourierbodygyromeanY" -0.561526265344828
"walking" 3 "fourierbodygyromeanZ" -0.418126217413793
"walking" 3 "fourierbodygyrofrequencymeanX" 0.0337596901293103
"walking" 3 "fourierbodygyrofrequencymeanY" -0.0379896505362069
"walking" 3 "fourierbodygyrofrequencymeanZ" -0.0445079738913793
"walking" 3 "fourierbodyaccelerationmagneticmean" -0.290031535172414
"walking" 3 "fourierbodyaccelerationmagneticfrequencymean" 0.113494312836207
"walking" 3 "fourierbodyBodyaccelerationjerkmagneticmean" -0.186764516965517
"walking" 3 "fourierbodyBodyaccelerationjerkmagneticfrequencymean" -0.11716398312069
"walking" 3 "fourierbodyBodygyromagneticmean" -0.569755772241379
"walking" 3 "fourierbodyBodygyromagneticfrequencymean" 0.180946463034483
"walking" 3 "fourierbodyBodygyrojerkmagneticmean" -0.607751646034483
"walking" 3 "fourierbodyBodygyrojerkmagneticfrequencymean" 0.0457622957586207
"walking" 3 "anglebodyaccelerationmeangravity" 0.0527502832051724
"walking" 3 "anglebodyaccelerationjerkmeangravitymean" -0.0763020648793103
"walking" 3 "anglebodygyromeangravitymean" 0.0968438316206897
"walking" 3 "anglebodygyrojerkmeangravitymean" -0.0366892195344828
"walking" 3 "angleXgravitymean" -0.722804013965517
"walking" 3 "angleYgravitymean" 0.262491889655172
"walking" 3 "angleZgravitymean" 0.117403280068966
"walking" 3 "bodyaccelerationstdevX" -0.360356726034483
"walking" 3 "bodyaccelerationstdevY" -0.0699140652103448
"walking" 3 "bodyaccelerationstdevZ" -0.387411994310345
"walking" 3 "gravityaccelerationstdevX" -0.97777159137931
"walking" 3 "gravityaccelerationstdevY" -0.962355639482759
"walking" 3 "gravityaccelerationstdevZ" -0.952091795
"walking" 3 "bodyaccelerationjerkstdevX" -0.26867964387931
"walking" 3 "bodyaccelerationjerkstdevY" -0.0449619594258621
"walking" 3 "bodyaccelerationjerkstdevZ" -0.52948611637931
"walking" 3 "bodygyrostdevX" -0.571869560172414
"walking" 3 "bodygyrostdevY" -0.563793260172414
"walking" 3 "bodygyrostdevZ" -0.476696411551724
"walking" 3 "bodygyrojerkstdevX" -0.385922986034483
"walking" 3 "bodygyrojerkstdevY" -0.639087984137931
"walking" 3 "bodygyrojerkstdevZ" -0.536664080344828
"walking" 3 "bodyaccelerationmagneticstdev" -0.328428936551724
"walking" 3 "gravityaccelerationmagneticstdev" -0.328428936551724
"walking" 3 "bodyaccelerationjerkmagneticstdev" -0.139916355325862
"walking" 3 "bodygyromagneticstdev" -0.561510683275862
"walking" 3 "bodygyrojerkmagneticstdev" -0.567371560862069
"walking" 3 "fourierbodyaccelerationstdevX" -0.379276781206897
"walking" 3 "fourierbodyaccelerationstdevY" -0.124030832001724
"walking" 3 "fourierbodyaccelerationstdevZ" -0.422998473965517
"walking" 3 "fourierbodyaccelerationjerkstdevX" -0.296596633103448
"walking" 3 "fourierbodyaccelerationjerkstdevY" -0.00561498755362069
"walking" 3 "fourierbodyaccelerationjerkstdevZ" -0.543529108103448
"walking" 3 "fourierbodygyrostdevX" -0.615121369827586
"walking" 3 "fourierbodygyrostdevY" -0.568888673448276
"walking" 3 "fourierbodygyrostdevZ" -0.545896388103448
"walking" 3 "fourierbodyaccelerationmagneticstdev" -0.456373080862069
"walking" 3 "fourierbodyBodyaccelerationjerkmagneticstdev" -0.0898519904044828
"walking" 3 "fourierbodyBodygyromagneticstdev" -0.632643292931034
"walking" 3 "fourierbodyBodygyrojerkmagneticstdev" -0.549087007931034
"walking" 4 "bodyaccelerationmeanX" 0.278582015166667
"walking" 4 "bodyaccelerationmeanY" -0.0148399475341667
"walking" 4 "bodyaccelerationmeanZ" -0.11140306485
"walking" 4 "gravityaccelerationmeanX" 0.963999696833333
"walking" 4 "gravityaccelerationmeanY" -0.0858540265666667
"walking" 4 "gravityaccelerationmeanZ" 0.127764112666667
"walking" 4 "bodyaccelerationjerkmeanX" 0.0783529082183333
"walking" 4 "bodyaccelerationjerkmeanY" 0.00295602428666667
"walking" 4 "bodyaccelerationjerkmeanZ" -0.000767679338333334
"walking" 4 "bodygyromeanX" -0.0317982557795
"walking" 4 "bodygyromeanY" -0.0726905278583333
"walking" 4 "bodygyromeanZ" 0.0805677161216667
"walking" 4 "bodygyrojerkmeanX" -0.115321556475
"walking" 4 "bodygyrojerkmeanY" -0.0393474489133333
"walking" 4 "bodygyrojerkmeanZ" -0.0551166852766667
"walking" 4 "bodyaccelerationmagneticmean" -0.312050574166667
"walking" 4 "gravityaccelerationmagneticmean" -0.312050574166667
"walking" 4 "bodyaccelerationjerkmagneticmean" -0.366700879833333
"walking" 4 "bodygyromagneticmean" -0.49779220106
"walking" 4 "bodygyrojerkmagneticmean" -0.6813040365
"walking" 4 "fourierbodyaccelerationmeanX" -0.426719449666667
"walking" 4 "fourierbodyaccelerationmeanY" -0.14939963344
"walking" 4 "fourierbodyaccelerationmeanZ" -0.631005470833333
"walking" 4 "fourierbodyaccelerationfrequencymeanX" -0.13859163673
"walking" 4 "fourierbodyaccelerationfrequencymeanY" 0.0123477342916667
"walking" 4 "fourierbodyaccelerationfrequencymeanZ" -0.0787892636928333
"walking" 4 "fourierbodyaccelerationjerkmeanX" -0.358883413666667
"walking" 4 "fourierbodyaccelerationjerkmeanY" -0.279553391533333
"walking" 4 "fourierbodyaccelerationjerkmeanZ" -0.728991595666667
"walking" 4 "fourierbodyaccelerationjerkfrequencymeanX" -0.1352803947515
"walking" 4 "fourierbodyaccelerationjerkfrequencymeanY" -0.385880862833333
"walking" 4 "fourierbodyaccelerationjerkfrequencymeanZ" -0.325737503675
"walking" 4 "fourierbodygyromeanX" -0.373384540666667
"walking" 4 "fourierbodygyromeanY" -0.688460056666667
"walking" 4 "fourierbodygyromeanZ" -0.601381129166667
"walking" 4 "fourierbodygyrofrequencymeanX" -0.12715408578
"walking" 4 "fourierbodygyrofrequencymeanY" -0.27466563765
"walking" 4 "fourierbodygyrofrequencymeanZ" 0.149851534733333
"walking" 4 "fourierbodyaccelerationmagneticmean" -0.450804558333333
"walking" 4 "fourierbodyaccelerationmagneticfrequencymean" 0.382096409966667
"walking" 4 "fourierbodyBodyaccelerationjerkmagneticmean" -0.318587811
"walking" 4 "fourierbodyBodyaccelerationjerkmagneticfrequencymean" 0.111486484954333
"walking" 4 "fourierbodyBodygyromagneticmean" -0.609285588016667
"walking" 4 "fourierbodyBodygyromagneticfrequencymean" 0.0697301245295
"walking" 4 "fourierbodyBodygyrojerkmagneticmean" -0.724327420666667
"walking" 4 "fourierbodyBodygyrojerkmagneticfrequencymean" 0.26535537398
"walking" 4 "anglebodyaccelerationmeangravity" -0.0120097781333333
"walking" 4 "anglebodyaccelerationjerkmeangravitymean" 0.00092110448333333
"walking" 4 "anglebodygyromeangravitymean" 0.0177813678333333
"walking" 4 "anglebodygyrojerkmeangravitymean" 0.0554159672016667
"walking" 4 "angleXgravitymean" -0.865284280666667
"walking" 4 "angleYgravitymean" 0.1425101785
"walking" 4 "angleZgravitymean" -0.0675179863833333
"walking" 4 "bodyaccelerationstdevX" -0.440829971333333
"walking" 4 "bodyaccelerationstdevY" -0.0788267367683333
"walking" 4 "bodyaccelerationstdevZ" -0.586252806833333
"walking" 4 "gravityaccelerationstdevX" -0.983826494833333
"walking" 4 "gravityaccelerationstdevY" -0.967963221
"walking" 4 "gravityaccelerationstdevZ" -0.962968112
"walking" 4 "bodyaccelerationjerkstdevX" -0.297042612533333
"walking" 4 "bodyaccelerationjerkstdevY" -0.221165131581667
"walking" 4 "bodyaccelerationjerkstdevZ" -0.7513913825
"walking" 4 "bodygyrostdevX" -0.500916659
"walking" 4 "bodygyrostdevY" -0.665394092833333
"walking" 4 "bodygyrostdevZ" -0.662608226
"walking" 4 "bodygyrojerkstdevX" -0.492341066833333
"walking" 4 "bodygyrojerkstdevY" -0.807419937
"walking" 4 "bodygyrojerkstdevZ" -0.640454132833333
"walking" 4 "bodyaccelerationmagneticstdev" -0.527679103166667
"walking" 4 "gravityaccelerationmagneticstdev" -0.527679103166667
"walking" 4 "bodyaccelerationjerkmagneticstdev" -0.316918956
"walking" 4 "bodygyromagneticstdev" -0.553116111166667
"walking" 4 "bodygyrojerkmagneticstdev" -0.7301463685
"walking" 4 "fourierbodyaccelerationstdevX" -0.447234929666667
"walking" 4 "fourierbodyaccelerationstdevY" -0.101799450565167
"walking" 4 "fourierbodyaccelerationstdevZ" -0.594198325666667
"walking" 4 "fourierbodyaccelerationjerkstdevX" -0.29732607245
"walking" 4 "fourierbodyaccelerationjerkstdevY" -0.2099000063
"walking" 4 "fourierbodyaccelerationjerkstdevZ" -0.772359087333333
"walking" 4 "fourierbodygyrostdevX" -0.542646759
"walking" 4 "fourierbodygyrostdevY" -0.654657770166667
"walking" 4 "fourierbodygyrostdevZ" -0.716458475166667
"walking" 4 "fourierbodyaccelerationmagneticstdev" -0.651172628166667
"walking" 4 "fourierbodyBodyaccelerationjerkmagneticstdev" -0.320458701
"walking" 4 "fourierbodyBodygyromagneticstdev" -0.593937200833333
"walking" 4 "fourierbodyBodygyrojerkmagneticstdev" -0.757768081166667
"walking" 5 "bodyaccelerationmeanX" 0.27784234625
"walking" 5 "bodyaccelerationmeanY" -0.0172850317482679
"walking" 5 "bodyaccelerationmeanZ" -0.107741776464286
"walking" 5 "gravityaccelerationmeanX" 0.972624959821429
"walking" 5 "gravityaccelerationmeanY" -0.100440285303571
"walking" 5 "gravityaccelerationmeanZ" 0.00247623628392857
"walking" 5 "bodyaccelerationjerkmeanX" 0.0845888833571429
"walking" 5 "bodyaccelerationjerkmeanY" -0.0163194101232143
"walking" 5 "bodyaccelerationjerkmeanZ" 8.32159351785732e-05
"walking" 5 "bodygyromeanX" -0.0488919896632143
"walking" 5 "bodygyromeanY" -0.0690135249642857
"walking" 5 "bodygyromeanZ" 0.0815435495892857
"walking" 5 "bodygyrojerkmeanX" -0.0888408355267857
"walking" 5 "bodygyrojerkmeanY" -0.0449559531089286
"walking" 5 "bodygyrojerkmeanZ" -0.0482679596035714
"walking" 5 "bodyaccelerationmagneticmean" -0.158338674394643
"walking" 5 "gravityaccelerationmagneticmean" -0.158338674394643
"walking" 5 "bodyaccelerationjerkmagneticmean" -0.288333024071429
"walking" 5 "bodygyromagneticmean" -0.355933083571429
"walking" 5 "bodygyrojerkmagneticmean" -0.444532485357143
"walking" 5 "fourierbodyaccelerationmeanX" -0.287782607410714
"walking" 5 "fourierbodyaccelerationmeanY" 0.00946037755178572
"walking" 5 "fourierbodyaccelerationmeanZ" -0.490251090714286
"walking" 5 "fourierbodyaccelerationfrequencymeanX" -0.322382010942857
"walking" 5 "fourierbodyaccelerationfrequencymeanY" -0.00204051097321429
"walking" 5 "fourierbodyaccelerationfrequencymeanZ" 0.0247389728696429
"walking" 5 "fourierbodyaccelerationjerkmeanX" -0.344954806428571
"walking" 5 "fourierbodyaccelerationjerkmeanY" -0.181055554206071
"walking" 5 "fourierbodyaccelerationjerkmeanZ" -0.590496615535714
"walking" 5 "fourierbodyaccelerationjerkfrequencymeanX" -0.359372577678571
"walking" 5 "fourierbodyaccelerationjerkfrequencymeanY" -0.534049822678571
"walking" 5 "fourierbodyaccelerationjerkfrequencymeanZ" -0.3441509245
"walking" 5 "fourierbodygyromeanX" -0.372668749642857
"walking" 5 "fourierbodygyromeanY" -0.513951718392857
"walking" 5 "fourierbodygyromeanZ" -0.213127031035714
"walking" 5 "fourierbodygyrofrequencymeanX" -0.0458601936214286
"walking" 5 "fourierbodygyrofrequencymeanY" -0.0191860123089286
"walking" 5 "fourierbodygyrofrequencymeanZ" 0.167457819108929
"walking" 5 "fourierbodyaccelerationmagneticmean" -0.304992488892857
"walking" 5 "fourierbodyaccelerationmagneticfrequencymean" 0.149852522225
"walking" 5 "fourierbodyBodyaccelerationjerkmagneticmean" -0.269481661080357
"walking" 5 "fourierbodyBodyaccelerationjerkmagneticfrequencymean" -0.00497287788214286
"walking" 5 "fourierbodyBodygyromagneticmean" -0.484262828928571
"walking" 5 "fourierbodyBodygyromagneticfrequencymean" 0.250620609769643
"walking" 5 "fourierbodyBodygyrojerkmagneticmean" -0.548053574821429
"walking" 5 "fourierbodyBodygyrojerkmagneticfrequencymean" 0.0527330125375
"walking" 5 "anglebodyaccelerationmeangravity" -0.0322868203928571
"walking" 5 "anglebodyaccelerationjerkmeangravitymean" -0.0117215775714286
"walking" 5 "anglebodygyromeangravitymean" 0.0237357261964286
"walking" 5 "anglebodygyrojerkmeangravitymean" -0.0348937053392857
"walking" 5 "angleXgravitymean" -0.91711397375
"walking" 5 "angleYgravitymean" 0.152461602857143
"walking" 5 "angleZgravitymean" 0.02003381474925
"walking" 5 "bodyaccelerationstdevX" -0.294098534232143
"walking" 5 "bodyaccelerationstdevY" 0.0767484028053571
"walking" 5 "bodyaccelerationstdevZ" -0.45702143625
"walking" 5 "gravityaccelerationstdevX" -0.979348381428571
"walking" 5 "gravityaccelerationstdevY" -0.961585474821429
"walking" 5 "gravityaccelerationstdevZ" -0.964580803928571
"walking" 5 "bodyaccelerationjerkstdevX" -0.302891024625
"walking" 5 "bodyaccelerationjerkstdevY" -0.0910397428607143
"walking" 5 "bodyaccelerationjerkstdevZ" -0.612895318571429
"walking" 5 "bodygyrostdevX" -0.490877497857143
"walking" 5 "bodygyrostdevY" -0.504622029821429
"walking" 5 "bodygyrostdevZ" -0.318700615178571
"walking" 5 "bodygyrojerkstdevX" -0.357681403285714
"walking" 5 "bodygyrojerkstdevY" -0.57143812375
"walking" 5 "bodygyrojerkstdevZ" -0.157682543983929
"walking" 5 "bodyaccelerationmagneticstdev" -0.377178733392857
"walking" 5 "gravityaccelerationmagneticstdev" -0.377178733392857
"walking" 5 "bodyaccelerationjerkmagneticstdev" -0.282242276785714
"walking" 5 "bodygyromagneticstdev" -0.492176823571429
"walking" 5 "bodygyrojerkmagneticstdev" -0.48919974625
"walking" 5 "fourierbodyaccelerationstdevX" -0.297517355196429
"walking" 5 "fourierbodyaccelerationstdevY" 0.0426026830839286
"walking" 5 "fourierbodyaccelerationstdevZ" -0.483059957321429
"walking" 5 "fourierbodyaccelerationjerkstdevX" -0.3213903195
"walking" 5 "fourierbodyaccelerationjerkstdevY" -0.0545213604089286
"walking" 5 "fourierbodyaccelerationjerkstdevZ" -0.633429995714286
"walking" 5 "fourierbodygyrostdevX" -0.529392790178571
"walking" 5 "fourierbodygyrostdevY" -0.502683380535714
"walking" 5 "fourierbodygyrostdevZ" -0.420367075178571
"walking" 5 "fourierbodyaccelerationmagneticstdev" -0.519636926071429
"walking" 5 "fourierbodyBodyaccelerationjerkmagneticstdev" -0.305685376071429
"walking" 5 "fourierbodyBodygyromagneticstdev" -0.589741506785714
"walking" 5 "fourierbodyBodygyrojerkmagneticstdev" -0.455665300892857
"walking" 6 "bodyaccelerationmeanX" 0.283658868070175
"walking" 6 "bodyaccelerationmeanY" -0.0168954189082456
"walking" 6 "bodyaccelerationmeanZ" -0.110303165877193
"walking" 6 "gravityaccelerationmeanX" 0.958067455087719
"walking" 6 "gravityaccelerationmeanY" -0.214694852280702
"walking" 6 "gravityaccelerationmeanZ" 0.0331888826842105
"walking" 6 "bodyaccelerationjerkmeanX" 0.0699585876912281
"walking" 6 "bodyaccelerationjerkmeanY" -0.0164831715964912
"walking" 6 "bodyaccelerationjerkmeanZ" -0.00738931200701754
"walking" 6 "bodygyromeanX" -0.025509618645614
"walking" 6 "bodygyromeanY" -0.0744462466
"walking" 6 "bodygyromeanZ" 0.0838808799280702
"walking" 6 "bodygyrojerkmeanX" -0.0878891090105263
"walking" 6 "bodygyrojerkmeanY" -0.0362308971842105
"walking" 6 "bodygyrojerkmeanZ" -0.0539597284210526
"walking" 6 "bodyaccelerationmagneticmean" -0.166840713631579
"walking" 6 "gravityaccelerationmagneticmean" -0.166840713631579
"walking" 6 "bodyaccelerationjerkmagneticmean" -0.195117026052632
"walking" 6 "bodygyromagneticmean" -0.281207841122807
"walking" 6 "bodygyrojerkmagneticmean" -0.321290483140351
"walking" 6 "fourierbodyaccelerationmeanX" -0.187934323140351
"walking" 6 "fourierbodyaccelerationmeanY" 0.140781621991228
"walking" 6 "fourierbodyaccelerationmeanZ" -0.498520164385965
"walking" 6 "fourierbodyaccelerationfrequencymeanX" -0.196841736649123
"walking" 6 "fourierbodyaccelerationfrequencymeanY" 0.0220734188245614
"walking" 6 "fourierbodyaccelerationfrequencymeanZ" 0.185107042277193
"walking" 6 "fourierbodyaccelerationjerkmeanX" -0.150942917824561
"walking" 6 "fourierbodyaccelerationjerkmeanY" -0.0753742321614035
"walking" 6 "fourierbodyaccelerationjerkmeanZ" -0.541438616140351
"walking" 6 "fourierbodyaccelerationjerkfrequencymeanX" -0.178295181261404
"walking" 6 "fourierbodyaccelerationjerkfrequencymeanY" -0.466305754035088
"walking" 6 "fourierbodyaccelerationjerkfrequencymeanZ" -0.104129449033509
"walking" 6 "fourierbodygyromeanX" -0.239650710533333
"walking" 6 "fourierbodygyromeanY" -0.341378429473684
"walking" 6 "fourierbodygyromeanZ" -0.203575458733333
"walking" 6 "fourierbodygyrofrequencymeanX" 0.0912409729185965
"walking" 6 "fourierbodygyrofrequencymeanY" 0.0416267535368421
"walking" 6 "fourierbodygyrofrequencymeanZ" 0.302874949789474
"walking" 6 "fourierbodyaccelerationmagneticmean" -0.201386607649123
"walking" 6 "fourierbodyaccelerationmagneticfrequencymean" 0.20009036395614
